Event ID,Event Date,Event Time,Event Millis,Order ID,Execution Options,Event Type,Symbol,Order Type,Side,Limit Price (USD),Original Quantity (BTC),Gross Notional Value (USD),Fill Price (USD),Fill Quantity (BTC),Total Exec Quantity (BTC),Remaining Quantity (BTC),Avg Price (USD)
375252631,2017-02-10,16:15:21,417,375252629,,Fill,BTCUSD,limit,sell,997.77,0.01002235,,997.77,0.01002235,0.01002235,0,997.77
375255212,2017-02-10,16:17:51,152,375249192,,Fill,BTCUSD,limit,sell,999.53,0.4,,999.53,0.0000099797,0.0265080401,0.3734919599,999.53
375255212,2017-02-10,16:17:51,152,375255208,,Fill,BTCUSD,market,buy,,,,999.53,0.0000099797,0.0000099797,0,999.53
375256293,2017-02-10,16:18:37,602,375255661,maker-or-cancel,Fill,BTCUSD,limit,buy,999.41,14.8601,,999.41,0.01000591,0.01000591,14.85009409,999.41
375256293,2017-02-10,16:18:37,602,375256291,,Fill,BTCUSD,limit,sell,999.41,0.01000591,,999.41,0.01000591,0.01000591,0,999.41
375256634,2017-02-10,16:18:58,699,375256611,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.38,14.8673,,1000.38,0.09971111,0.09971111,14.76758889,1000.38
375256634,2017-02-10,16:18:58,699,375256632,,Fill,BTCUSD,limit,buy,1000.39,0.09971111,,1000.38,0.09971111,0.09971111,0,1000.38
375257743,2017-02-10,16:19:20,865,375257384,maker-or-cancel,Fill,BTCUSD,limit,buy,1000.38,7.5,,1000.38,0.4,0.4,7.1,1000.38
375257743,2017-02-10,16:19:20,865,375257741,,Fill,BTCUSD,limit,sell,1000.38,0.4,,1000.38,0.4,0.4,0,1000.38
375259839,2017-02-10,16:20:52,539,373640851,,Fill,BTCUSD,limit,sell,1000.39,1.97,,1000.39,0.01454622,1.22893258,0.74106742,1000.39
375259839,2017-02-10,16:20:52,539,375259837,,Fill,BTCUSD,limit,buy,1010.39,0.01454622,,1000.39,0.01454622,0.01454622,0,1000.39
375260406,2017-02-10,16:21:07,829,373640851,,Fill,BTCUSD,limit,sell,1000.39,1.97,,1000.39,0.74106742,1.97,0,1000.39
375260406,2017-02-10,16:21:07,829,375260403,,Fill,BTCUSD,market,buy,,,,1000.39,0.74106742,0.74106742,0,1000.39
375260408,2017-02-10,16:21:07,829,373230141,,Fill,BTCUSD,limit,sell,1002.51,3.7,,1002.51,0.2555084718,0.2555084718,3.4444915282,1002.51
375260408,2017-02-10,16:21:07,829,375260403,,Fill,BTCUSD,market,buy,,,,1002.51,0.2555084718,0.9965758918,0,1000.933539096894697729030494694935
375260680,2017-02-10,16:21:20,845,373230141,,Fill,BTCUSD,limit,sell,1002.51,3.7,,1002.51,0.09091388,0.3464223518,3.3535776482,1002.51
375260680,2017-02-10,16:21:20,845,375260678,,Fill,BTCUSD,limit,buy,1012.54,0.09091388,,1002.51,0.09091388,0.09091388,0,1002.51
375260961,2017-02-10,16:21:40,701,373230141,,Fill,BTCUSD,limit,sell,1002.51,3.7,,1002.51,3.3535776482,3.7,0,1002.51
375260961,2017-02-10,16:21:40,701,375260959,,Fill,BTCUSD,market,buy,,,,1002.51,3.3535776482,3.3535776482,0,1002.51
375260963,2017-02-10,16:21:40,701,375260382,,Fill,BTCUSD,limit,sell,1004.63,0.19305684,,1004.63,0.19305684,0.19305684,0,1004.63
375260963,2017-02-10,16:21:40,701,375260959,,Fill,BTCUSD,market,buy,,,,1004.63,0.19305684,3.5466344882,0,1002.625399684450629540911934562967
375260965,2017-02-10,16:21:40,701,375260121,maker-or-cancel,Fill,BTCUSD,limit,sell,1004.64,7.5,,1004.64,6.3993835055,6.3993835055,1.1006164945,1004.64
375260965,2017-02-10,16:21:40,701,375260959,,Fill,BTCUSD,market,buy,,,,1004.64,6.3993835055,9.9460179937,0,1003.921616928142316517755808813322
375261402,2017-02-10,16:21:52,916,375261127,maker-or-cancel,Fill,BTCUSD,limit,buy,1002.52,0.22985,,1002.52,0.00997487,0.00997487,0.21987513,1002.52
375261402,2017-02-10,16:21:52,916,375261400,,Fill,BTCUSD,limit,sell,1002.52,0.00997487,,1002.52,0.00997487,0.00997487,0,1002.52
375262312,2017-02-10,16:22:46,729,373296868,,Fill,BTCUSD,limit,sell,1004.97,0.15,,1004.97,0.15,0.15,0,1004.97
375262312,2017-02-10,16:22:46,729,375262310,,Fill,BTCUSD,market,buy,,,,1004.97,0.15,0.15,0,1004.97
375262314,2017-02-10,16:22:46,729,374154901,,Fill,BTCUSD,limit,sell,1005.00,1,,1005.00,0.346276236,0.346276236,0.653723764,1005.00
375262314,2017-02-10,16:22:46,729,375262310,,Fill,BTCUSD,market,buy,,,,1005.00,0.346276236,0.496276236,0,1004.990932469311305085339609128494
375263555,2017-02-10,16:23:53,108,375262926,maker-or-cancel,Fill,BTCUSD,limit,sell,1004.99,14.9488,,1004.99,0.01178888,0.01178888,14.93701112,1004.99
375263555,2017-02-10,16:23:53,108,375263553,,Fill,BTCUSD,limit,buy,1015.04,0.01178888,,1004.99,0.01178888,0.01178888,0,1004.99
375264240,2017-02-10,16:24:25,439,375262926,maker-or-cancel,Fill,BTCUSD,limit,sell,1004.99,14.9488,,1004.99,5,5.01178888,9.93701112,1004.99
375264240,2017-02-10,16:24:25,439,375264238,,Fill,BTCUSD,limit,buy,1004.99,5,,1004.99,5,5,0,1004.99
375264470,2017-02-10,16:24:34,79,375264417,maker-or-cancel,Fill,BTCUSD,limit,sell,1004.99,14.9393,,1004.99,0.996,0.996,13.9433,1004.99
375264470,2017-02-10,16:24:34,79,375264468,,Fill,BTCUSD,limit,buy,1004.99,0.996,,1004.99,0.996,0.996,0,1004.99
375264835,2017-02-10,16:24:55,970,375264674,maker-or-cancel,Fill,BTCUSD,limit,sell,1004.99,14.8411,,1004.99,0.01359612,0.01359612,14.82750388,1004.99
375264835,2017-02-10,16:24:55,970,375264833,,Fill,BTCUSD,limit,buy,1015.04,0.01359612,,1004.99,0.01359612,0.01359612,0,1004.99
375264850,2017-02-10,16:24:57,577,375264674,maker-or-cancel,Fill,BTCUSD,limit,sell,1004.99,14.8411,,1004.99,0.35821251,0.37180863,14.46929137,1004.99
375264850,2017-02-10,16:24:57,577,375264848,,Fill,BTCUSD,limit,buy,1004.99,0.35821251,,1004.99,0.35821251,0.35821251,0,1004.99
375265121,2017-02-10,16:25:13,235,375265014,maker-or-cancel,Fill,BTCUSD,limit,sell,1004.99,14.8361,,1004.99,0.01126368,0.01126368,14.82483632,1004.99
375265121,2017-02-10,16:25:13,235,375265119,,Fill,BTCUSD,limit,buy,1005.00,0.01126368,,1004.99,0.01126368,0.01126368,0,1004.99
375265237,2017-02-10,16:25:19,453,375265014,maker-or-cancel,Fill,BTCUSD,limit,sell,1004.99,14.8361,,1004.99,0.05893096,0.07019464,14.76590536,1004.99
375265237,2017-02-10,16:25:19,453,375265235,,Fill,BTCUSD,limit,buy,1015.04,0.05893096,,1004.99,0.05893096,0.05893096,0,1004.99
375266067,2017-02-10,16:26:06,182,375266030,maker-or-cancel,Fill,BTCUSD,limit,sell,1004.99,14.9771,,1004.99,0.05891135,0.05891135,14.91818865,1004.99
375266067,2017-02-10,16:26:06,182,375266065,,Fill,BTCUSD,limit,buy,1015.04,0.05891135,,1004.99,0.05891135,0.05891135,0,1004.99
375266413,2017-02-10,16:26:23,428,375266136,,Fill,BTCUSD,limit,buy,1004.99,5,,1004.99,0.00995035,0.00995035,4.99004965,1004.99
375266413,2017-02-10,16:26:23,428,375266411,,Fill,BTCUSD,limit,sell,1004.99,0.00995035,,1004.99,0.00995035,0.00995035,0,1004.99
375266484,2017-02-10,16:26:25,109,374154901,,Fill,BTCUSD,limit,sell,1005.00,1,,1005.00,0.00906329,0.355339526,0.644660474,1005.00
375266484,2017-02-10,16:26:25,109,375266482,,Fill,BTCUSD,limit,buy,1015.05,0.00906329,,1005.00,0.00906329,0.00906329,0,1005.00
375267342,2017-02-10,16:27:06,13,375266136,,Fill,BTCUSD,limit,buy,1004.99,5,,1004.99,0.68681,0.69676035,4.30323965,1004.99
375267342,2017-02-10,16:27:06,13,375267339,,Fill,BTCUSD,limit,sell,1004.99,0.68681,,1004.99,0.68681,0.68681,0,1004.99
375268863,2017-02-10,16:27:59,530,374154901,,Fill,BTCUSD,limit,sell,1005.00,1,,1005.00,0.03970149,0.395041016,0.604958984,1005.00
375268863,2017-02-10,16:27:59,530,375268861,,Fill,BTCUSD,limit,buy,1005.00,0.03970149,,1005.00,0.03970149,0.03970149,0,1005.00
375269447,2017-02-10,16:28:19,819,374154901,,Fill,BTCUSD,limit,sell,1005.00,1,,1005.00,0.604958984,1,0,1005.00
375269447,2017-02-10,16:28:19,819,375269445,,Fill,BTCUSD,limit,buy,1005.00,14.99263681,,1005.00,0.604958984,0.604958984,14.387677826,1005.00
375269449,2017-02-10,16:28:19,819,375266112,,Fill,BTCUSD,limit,sell,1005.00,0.10164375,,1005.00,0.10164375,0.10164375,0,1005.00
375269449,2017-02-10,16:28:19,819,375269445,,Fill,BTCUSD,limit,buy,1005.00,14.99263681,,1005.00,0.10164375,0.706602734,14.286034076,1005.00
375269451,2017-02-10,16:28:19,819,375266245,maker-or-cancel,Fill,BTCUSD,limit,sell,1005.00,14.9484,,1005.00,14.286034076,14.286034076,0.662365924,1005.00
375269451,2017-02-10,16:28:19,819,375269445,,Fill,BTCUSD,limit,buy,1005.00,14.99263681,,1005.00,14.286034076,14.99263681,0,1005.00
375269603,2017-02-10,16:28:27,731,375269583,maker-or-cancel,Fill,BTCUSD,limit,sell,1009.07,14.8746,,1009.07,0.1680518297,0.1680518297,14.7065481703,1009.07
375269603,2017-02-10,16:28:27,731,375269601,,Fill,BTCUSD,market,buy,,,,1009.07,0.1680518297,0.1680518297,0,1009.07
375269777,2017-02-10,16:28:33,606,375269186,maker-or-cancel,Fill,BTCUSD,limit,sell,1009.09,7.5,,1009.09,0.2669005572,0.2669005572,7.2330994428,1009.09
375269777,2017-02-10,16:28:33,606,375269775,,Fill,BTCUSD,market,buy,,,,1009.09,0.2669005572,0.2669005572,0,1009.09
375270746,2017-02-10,16:29:36,518,375270567,maker-or-cancel,Fill,BTCUSD,limit,sell,1009.06,0.24669,,1009.06,0.24669,0.24669,0,1009.06
375270746,2017-02-10,16:29:36,518,375270744,,Fill,BTCUSD,market,buy,,,,1009.06,0.24669,0.24669,0,1009.06
375270748,2017-02-10,16:29:36,518,375270480,maker-or-cancel,Fill,BTCUSD,limit,sell,1009.07,14.8814,,1009.07,0.1523169155,0.1523169155,14.7290830845,1009.07
375270748,2017-02-10,16:29:36,518,375270744,,Fill,BTCUSD,market,buy,,,,1009.07,0.1523169155,0.3990069155,0,1009.063817400390394988028722524735
375271254,2017-02-10,16:30:00,974,375271168,maker-or-cancel,Fill,BTCUSD,limit,sell,1009.08,14.8761,,1009.08,1.3,1.3,13.5761,1009.08
375271254,2017-02-10,16:30:00,974,375271252,,Fill,BTCUSD,limit,buy,1009.80,1.3,,1009.08,1.3,1.3,0,1009.08
375271271,2017-02-10,16:30:01,126,375271264,maker-or-cancel,Fill,BTCUSD,limit,sell,1009.07,0.25714,,1009.07,0.02,0.02,0.23714,1009.07
375271271,2017-02-10,16:30:01,126,375271269,,Fill,BTCUSD,limit,buy,1500.00,0.02,,1009.07,0.02,0.02,0,1009.07
375271926,2017-02-10,16:30:35,535,375271466,maker-or-cancel,Fill,BTCUSD,limit,sell,1009.07,0.26036,,1009.07,0.26036,0.26036,0,1009.07
375271926,2017-02-10,16:30:35,535,375271924,,Fill,BTCUSD,market,buy,,,,1009.07,0.26036,0.26036,0,1009.07
375271928,2017-02-10,16:30:35,535,375271592,maker-or-cancel,Fill,BTCUSD,limit,sell,1009.07,0.23619,,1009.07,0.23619,0.23619,0,1009.07
